Folder,EdsFile,CIP Vendor,CIP Product Type,CIP Product Code,Revision,ProdType,ProdTypeStr,DescText,MajRev,MinRev,Catalog
EDS_PF525_V6\EtherNetIP,0001009600090600.eds,1,150,9,1.1,150,PowerFlex 525 Embedded EtherNet/IP,PowerFlex 525 - Single-Drive Mode,6,1,25B...,
EDS_PF525_V6\EtherNetIP,00010096000B0100.eds,1,150,11,1.1,150,PowerFlex 525 Embedded EtherNet/IP,PowerFlex 525 - Multi-Drive Mode,1,3,25B...,
EDS_PF525_V6\EtherNetIP,00010096000B0200.eds,1,150,11,1.1,150,PowerFlex 525 Embedded EtherNet/IP,PowerFlex 525 - Multi-Drive Mode,2,1,25B...,
EDS_PF525_V6\EtherNetIP,00010096000B0300.eds,1,150,11,1.1,150,PowerFlex 525 Embedded EtherNet/IP,PowerFlex 525 - Multi-Drive Mode,3,1,25B...,
EDS_PF525_V6\EtherNetIP,00010096000B0400.eds,1,150,11,1.1,150,PowerFlex 525 Embedded EtherNet/IP,PowerFlex 525 - Multi-Drive Mode,4,1,25B...,
EDS_PF525_V6\EtherNetIP,00010096000B0500.eds,1,150,11,1.1,150,PowerFlex 525 Embedded EtherNet/IP,PowerFlex 525 - Multi-Drive Mode,5,1,25B...,
EDS_PF525_V6\EtherNetIP,00010096000B0600.eds,1,150,11,1.1,150,PowerFlex 525 Embedded EtherNet/IP,PowerFlex 525 - Multi-Drive Mode,6,1,25B...,
EDS_PF525_V6\EtherNetIP,0001009700090100.eds,1,151,9,1.1,0x0097,HS-DSI to EtherNet/IP,PowerFlex 525,1,3,25B...,
EDS_PF525_V6\EtherNetIP,0001009700090200.eds,1,151,9,1.1,0x0097,HS-DSI to EtherNet/IP,PowerFlex 525,2,1,25B...,
EDS_PF525_V6\EtherNetIP,0001009700090300.eds,1,151,9,1.1,0x0097,HS-DSI to EtherNet/IP,PowerFlex 525,3,1,25B...,
EDS_PF525_V6\EtherNetIP,0001009700090400.eds,1,151,9,1.1,0x0097,HS-DSI to EtherNet/IP,PowerFlex 525,4,1,25B...,
EDS_PF525_V6\EtherNetIP,0001009700090500.eds,1,151,9,1.1,0x0097,HS-DSI to EtherNet/IP,PowerFlex 525,5,1,25B...,
EDS_PF525_V6\EtherNetIP,0001009700090600.eds,1,151,9,1.1,151,HS-DSI to EtherNet/IP,PowerFlex 525,5,1,25B...,
EDS_PF525_V6\Other,0001008400090100.eds,1,132,9,1.1,0x0084,Compact IO/DSI,PowerFlex 525,1,1,25B...,
EDS_PF525_V6\Other,0001008400090200.eds,1,132,9,1.1,0x0084,Compact IO/DSI,PowerFlex 525,2,1,25B...,
EDS_PF525_V6\Other,0001008400090300.eds,1,132,9,1.1,0x0084,Compact IO/DSI,PowerFlex 525,3,1,25B...,
EDS_PF525_V6\Other,0001008400090400.eds,1,132,9,1.1,0x0084,Compact IO/DSI,PowerFlex 525,4,1,25B...,
EDS_PF525_V6\Other,0001008400090500.eds,1,132,9,1.1,0x0084,Compact IO/DSI,PowerFlex 525,5,1,25B...,
PF525 v7 EDS\22commd,0001007E82090700.eds,1,126,33289,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-V2P5...,
PF525 v7 EDS\22commd,0001007E84090700.eds,1,126,33801,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-V4P8...,
PF525 v7 EDS\22commd,0001007E85090700.eds,1,126,34057,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-V6P0...,
PF525 v7 EDS\22commd,0001007E92090700.eds,1,126,37385,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-A2P5...,
PF525 v7 EDS\22commd,0001007E94090700.eds,1,126,37897,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-A4P8...,
PF525 v7 EDS\22commd,0001007E96090700.eds,1,126,38409,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-A8P0...,
PF525 v7 EDS\22commd,0001007E97090700.eds,1,126,38665,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-A011...,
PF525 v7 EDS\22commd,0001007EB2090700.eds,1,126,45577,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-B2P5...,
PF525 v7 EDS\22commd,0001007EB4090700.eds,1,126,46089,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-B5P0...,
PF525 v7 EDS\22commd,0001007EB6090700.eds,1,126,46601,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-B8P0...,
PF525 v7 EDS\22commd,0001007EB7090700.eds,1,126,46857,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-B011...,
PF525 v7 EDS\22commd,0001007EB8090700.eds,1,126,47113,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-B017...,
PF525 v7 EDS\22commd,0001007EB9090700.eds,1,126,47369,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-B024...,
PF525 v7 EDS\22commd,0001007EBA090700.eds,1,126,47625,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-B032...,
PF525 v7 EDS\22commd,0001007EBB090700.eds,1,126,47881,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-B048...,
PF525 v7 EDS\22commd,0001007EBC090700.eds,1,126,48137,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-B062...,
PF525 v7 EDS\22commd,0001007EC2090700.eds,1,126,49673,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-D1P4...,
PF525 v7 EDS\22commd,0001007EC4090700.eds,1,126,50185,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-D2P3...,
PF525 v7 EDS\22commd,0001007EC6090700.eds,1,126,50697,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-D4P0...,
PF525 v7 EDS\22commd,0001007EC7090700.eds,1,126,50953,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-D6P0...,
PF525 v7 EDS\22commd,0001007EC8090700.eds,1,126,51209,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-D010...,
PF525 v7 EDS\22commd,0001007EC9090700.eds,1,126,51465,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-D013...,
PF525 v7 EDS\22commd,0001007ECA090700.eds,1,126,51721,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-D017...,
PF525 v7 EDS\22commd,0001007ECB090700.eds,1,126,51977,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-D024...,
PF525 v7 EDS\22commd,0001007ECC090700.eds,1,126,52233,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-D030...,
PF525 v7 EDS\22commd,0001007ECD090700.eds,1,126,52489,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-D037...,
PF525 v7 EDS\22commd,0001007ECE090700.eds,1,126,52745,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-D043...,
PF525 v7 EDS\22commd,0001007ED2090700.eds,1,126,53769,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-E0P9...,
PF525 v7 EDS\22commd,0001007ED4090700.eds,1,126,54281,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-E1P7...,
PF525 v7 EDS\22commd,0001007ED6090700.eds,1,126,54793,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-E3P0...,
PF525 v7 EDS\22commd,0001007ED7090700.eds,1,126,55049,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-E4P2...,
PF525 v7 EDS\22commd,0001007ED8090700.eds,1,126,55305,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-E6P6...,
PF525 v7 EDS\22commd,0001007ED9090700.eds,1,126,55561,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-E9P9...,
PF525 v7 EDS\22commd,0001007EDA090700.eds,1,126,55817,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-E012...,
PF525 v7 EDS\22commd,0001007EDB090700.eds,1,126,56073,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-E019...,
PF525 v7 EDS\22commd,0001007EDC090700.eds,1,126,56329,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-E022...,
PF525 v7 EDS\22commd,0001007EDD090700.eds,1,126,56585,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-E027...,
PF525 v7 EDS\22commd,0001007EDE090700.eds,1,126,56841,1.1,0x7e,DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 22-COMM-D card in single-drive mode,0x7,0x1,25B-E032...,
PF525 v7 EDS\25commd,0001009582090700.eds,1,149,33289,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-V2P5...,
PF525 v7 EDS\25commd,0001009584090700.eds,1,149,33801,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-V4P8...,
PF525 v7 EDS\25commd,0001009585090700.eds,1,149,34057,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-V6P0...,
PF525 v7 EDS\25commd,0001009592090700.eds,1,149,37385,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-A2P5...,
PF525 v7 EDS\25commd,0001009594090700.eds,1,149,37897,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-A4P8...,
PF525 v7 EDS\25commd,0001009596090700.eds,1,149,38409,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-A8P0...,
PF525 v7 EDS\25commd,0001009597090700.eds,1,149,38665,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-A011...,
PF525 v7 EDS\25commd,00010095B2090700.eds,1,149,45577,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-B2P5...,
PF525 v7 EDS\25commd,00010095B4090700.eds,1,149,46089,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-B5P0...,
PF525 v7 EDS\25commd,00010095B6090700.eds,1,149,46601,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-B8P0...,
PF525 v7 EDS\25commd,00010095B7090700.eds,1,149,46857,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-B011...,
PF525 v7 EDS\25commd,00010095B8090700.eds,1,149,47113,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-B017...,
PF525 v7 EDS\25commd,00010095B9090700.eds,1,149,47369,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-B024...,
PF525 v7 EDS\25commd,00010095BA090700.eds,1,149,47625,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-B032...,
PF525 v7 EDS\25commd,00010095BB090700.eds,1,149,47881,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-B048...,
PF525 v7 EDS\25commd,00010095BC090700.eds,1,149,48137,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-B062...,
PF525 v7 EDS\25commd,00010095C2090700.eds,1,149,49673,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-D1P4...,
PF525 v7 EDS\25commd,00010095C4090700.eds,1,149,50185,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-D2P3...,
PF525 v7 EDS\25commd,00010095C6090700.eds,1,149,50697,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-D4P0...,
PF525 v7 EDS\25commd,00010095C7090700.eds,1,149,50953,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-D6P0...,
PF525 v7 EDS\25commd,00010095C8090700.eds,1,149,51209,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-D010...,
PF525 v7 EDS\25commd,00010095C9090700.eds,1,149,51465,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-D013...,
PF525 v7 EDS\25commd,00010095CA090700.eds,1,149,51721,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-D017...,
PF525 v7 EDS\25commd,00010095CB090700.eds,1,149,51977,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-D024...,
PF525 v7 EDS\25commd,00010095CC090700.eds,1,149,52233,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-D030...,
PF525 v7 EDS\25commd,00010095CD090700.eds,1,149,52489,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-D037...,
PF525 v7 EDS\25commd,00010095CE090700.eds,1,149,52745,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-D043...,
PF525 v7 EDS\25commd,00010095D2090700.eds,1,149,53769,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-E0P9...,
PF525 v7 EDS\25commd,00010095D4090700.eds,1,149,54281,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-E1P7...,
PF525 v7 EDS\25commd,00010095D6090700.eds,1,149,54793,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-E3P0...,
PF525 v7 EDS\25commd,00010095D7090700.eds,1,149,55049,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-E4P2...,
PF525 v7 EDS\25commd,00010095D8090700.eds,1,149,55305,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-E6P6...,
PF525 v7 EDS\25commd,00010095D9090700.eds,1,149,55561,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-E9P9...,
PF525 v7 EDS\25commd,00010095DA090700.eds,1,149,55817,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-E012...,
PF525 v7 EDS\25commd,00010095DB090700.eds,1,149,56073,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-E019...,
PF525 v7 EDS\25commd,00010095DC090700.eds,1,149,56329,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-E022...,
PF525 v7 EDS\25commd,00010095DD090700.eds,1,149,56585,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-E027...,
PF525 v7 EDS\25commd,00010095DE090700.eds,1,149,56841,1.1,0x95,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 525 via a 25-COMM-D card in single-drive mode,0x7,0x1,25B-E032...,
PF525 v7 EDS\25comme2p,0001009700090700.eds,1,151,9,1.1,151,HS-DSI to EtherNet/IP,PowerFlex 525,7,1,25B...,
PF525 v7 EDS\controlNet,0001008400090700.eds,1,132,9,1.1,132,Compact IO/DSI,PowerFlex 525,7,1,25B...,
PF525 v7 EDS\controlNet,0001008800090700.eds,1,136,9,1.1,136,DSI to ControlNet,PowerFlex 525,7,1,25B...,
PF525 v7 EDS\embedded_enet,0001009600090700.eds,1,150,9,1.1,150,PowerFlex 525 Embedded EtherNet/IP,PowerFlex 525 - Single-Drive Mode,7,1,25B...,
PF525 v7 EDS\embedded_enet,00010096000B0700.eds,1,150,11,1.1,150,PowerFlex 525 Embedded EtherNet/IP,PowerFlex 525 - Multi-Drive Mode,7,1,25B...,
PF525 v7 EDS\v6 fixes,0001007F00090600.eds,1,127,9,2.1,0x007F,DSI to EtherNet/IP,PowerFlex 525,6,1,25B...,
PF525 v7 EDS\v6 fixes,0001009700090600.eds,1,151,9,2.1,151,HS-DSI to EtherNet/IP,PowerFlex 525,7,1,25B...,
EtherNetIP,000100796C3C0200.eds,1,121,27708,2.5,0x0079,DPI to DeviceNet,This is an EDS file for: PowerFlex 700AFE 400V 1300A,2,1,20YC1K3,
DeviceNet,000100795C3C0100.eds,1,121,23612,10.21,0x0079,DPI to DeviceNet,This is an EDS file created by Rockwell Software's EDS Installation Wizard.,1,1,20YC460,
DeviceNet,000100795C3C0200.eds,1,121,23612,2.5,0x0079,DPI to DeviceNet,This is an EDS file for: PowerFlex 700AFE 400V  460A,2,1,20YC460,
DeviceNet,00010079343C0100.eds,1,121,13372,10.21,0x0079,DPI to DeviceNet,This is an EDS file created by Rockwell Software's EDS Installation Wizard.,1,1,20YC4P3,
EtherNetIP,00010079BE3C0200.eds,1,121,48700,2.5,0x0079,DPI to DeviceNet,This is an EDS file for: PowerFlex 700AFE 600V 1030A,2,1,20YE1K0,
DeviceNet,00010079A83C0100.eds,1,121,43068,10.21,0x0079,DPI to DeviceNet,This is an EDS file created by Rockwell Software's EDS Installation Wizard.,1,1,20YE325,
DeviceNet,00010079A83C0200.eds,1,121,43068,2.5,0x0079,DPI to DeviceNet,This is an EDS file for: PowerFlex 700AFE 600V  325A,2,1,20YE325,
EtherNetIP,0001007F00080100.eds,0001,127,8,1.1,127,DSI to EtherNet/IP,PowerFlex 523,1,1,25A...
EtherNetIP,0001007F00080200.eds,0001,127,8,1.1,127,DSI to EtherNet/IP,PowerFlex 523,2,1,25A...
EtherNetIP,0001007F00080300.eds,0001,127,8,1.1,127,DSI to EtherNet/IP,PowerFlex 523,3,1,25A...
EtherNetIP,0001009700080100.eds,0001,151,8,1.1,151,HS-DSI to EtherNet/IP,PowerFlex 523,1,1,25A...
EtherNetIP,0001009700080200.eds,0001,151,8,1.1,151,HS-DSI to EtherNet/IP,PowerFlex 523,2,1,25A...
EtherNetIP,0001009700080300.eds,0001,151,8,1.1,151,HS-DSI to EtherNet/IP,PowerFlex 523,3,1,25A...
DeviceNet,0001007E81080200.eds,0001,126,33032,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-V1P5...
DeviceNet,0001007E81080300.eds,0001,126,33032,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-V1P5...
DeviceNet,0001009581080100.eds,0001,149,33032,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-V1P5...
DeviceNet,0001009581080200.eds,0001,149,33032,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-V1P5...
DeviceNet,0001009581080300.eds,0001,149,33032,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-V1P5...
DeviceNet,0001007E82080200.eds,0001,126,33288,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-V2P5...
DeviceNet,0001007E82080300.eds,0001,126,33288,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-V2P5...
DeviceNet,0001009582080100.eds,0001,149,33288,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-V2P5...
DeviceNet,0001009582080200.eds,0001,149,33288,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-V2P5...
DeviceNet,0001009582080300.eds,0001,149,33288,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-V2P5...
DeviceNet,0001007E84080200.eds,0001,126,33800,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-V4P8...
DeviceNet,0001007E84080300.eds,0001,126,33800,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-V4P8...
DeviceNet,0001009584080100.eds,0001,149,33800,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-V4P8...
DeviceNet,0001009584080200.eds,0001,149,33800,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-V4P8...
DeviceNet,0001009584080300.eds,0001,149,33800,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-V4P8...
DeviceNet,0001007E85080200.eds,0001,126,34056,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-V6P0...
DeviceNet,0001007E85080300.eds,0001,126,34056,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-V6P0...
DeviceNet,0001009585080100.eds,0001,149,34056,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-V6P0...
DeviceNet,0001009585080200.eds,0001,149,34056,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-V6P0...
DeviceNet,0001009585080300.eds,0001,149,34056,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-V6P0...
DeviceNet,0001007E91080200.eds,0001,126,37128,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-A1P5...
DeviceNet,0001007E91080300.eds,0001,126,37128,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-A1P5...
DeviceNet,0001009591080100.eds,0001,149,37128,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-A1P5...
DeviceNet,0001009591080200.eds,0001,149,37128,2.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,2,0x1,25A-A1P5...
DeviceNet,0001009591080300.eds,0001,149,37128,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,3,0x1,25A-A1P5...
DeviceNet,00010095A1080100.eds,0001,149,41224,1.1,149,HS-DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 25-COMM-D card in single-drive mode,1,0x1,25A-A1P5...
DeviceNet,0001007E92080200.eds,0001,126,37384,2.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,2,0x1,25A-A2P5...
DeviceNet,0001007E92080300.eds,0001,126,37384,1.1,126,DSI to DeviceNet,This is an EDS file for a PowerFlex 523 via a 22-COMM-D card in single-drive mode,3,0x1,25A-A2P5...
